student_id,student_class,board,school_type,district,aggregate_percentage,annual_family_income,budget_for_education,travel_radius_km,needs_hostel,needs_scholarship,gender,caste_category,mark_math,mark_science,mark_social,mark_english,mark_regional_language,apt_logical,apt_verbal,apt_quantitative,apt_social,apt_creative,apt_technical,interest_mathematics,interest_biology,interest_computers,interest_sports,interest_arts,interest_music,interest_social_service,interest_business,interest_nature,interest_writing,interest_politics,interest_cooking,interest_electronics,interest_farming,interest_healthcare,interest_teaching,target_stream,target_course,target_career_cluster,mark_core_subject_1,mark_core_subject_2,mark_elective_1,mark_elective_2
864,12,ICSE,private,Trichy,46.9,251879,269418,50,False,True,Male,OBC,,,,57.0,,48.6,86.3,34.9,58.9,86.5,49.4,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,Arts,BJournalism,Arts & Media,50.9,36.9,55.8,34.1
865,12,ICSE,government,Chennai,56.9,36672,255617,20,False,True,Other,General,,,,53.0,,58.2,62.8,93.9,50.0,45.0,65.0,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,Science,BCA,Engineering & Technology,52.5,55.0,64.0,60.0
866,10,ICSE,government,Karur,78.5,43907,30420,75,False,True,Female,ST,84.2,77.5,85.9,65.7,79.2,68.4,100.0,59.8,75.7,83.8,22.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Arts,BA History,Education & Social Work,,,,
867,10,ICSE,government,Ariyalur,77.9,75259,206118,50,False,True,Female,SC,82.3,91.8,76.1,65.5,73.6,68.6,44.6,52.8,65.8,45.4,86.9,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Science,BSc Biology,Healthcare & Medicine,,,,
868,12,Matriculation,government,Trichy,52.4,78242,210181,50,False,True,Male,OBC,,,,44.0,,31.6,50.3,60.2,55.4,54.3,84.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Vocational,ITI Mechanic,Trades & Skilled Work,54.9,59.6,43.0,60.4
869,10,ICSE,private,Tirunelveli,49.9,101401,281522,30,True,False,Female,General,49.8,52.7,47.5,55.1,44.6,81.5,77.4,88.8,71.1,33.0,50.3,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,Commerce,BBA Finance,Business & Finance,,,,
870,12,ICSE,private,Coimbatore,69.6,298989,233568,50,False,True,Female,OBC,,,,53.7,,61.9,78.7,43.0,76.0,79.4,37.9,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,Arts,BA Economics,Business & Finance,80.4,79.0,68.2,66.7
871,10,Matriculation,government,Vellore,67.5,51971,219230,75,True,False,Female,SC,68.6,73.1,69.1,60.2,66.7,67.9,60.6,75.8,46.2,62.5,78.9,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,Science,BSc Agriculture,Agriculture & Environment,,,,
872,12,ICSE,private,Tirunelveli,71.9,31614,69533,10,False,True,Female,OBC,,,,67.3,,56.4,79.3,42.4,64.8,89.7,37.6,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,Arts,BA Economics,Business & Finance,74.8,73.7,69.3,74.4
873,10,State Board,government,Salem,88.2,19862,11909,75,False,True,Female,General,88.0,87.8,82.7,86.9,95.6,74.3,66.6,65.2,43.3,54.1,85.1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
874,12,ICSE,private,Thanjavur,85.9,33365,215902,20,False,True,Other,General,,,,69.6,,68.9,45.7,88.2,58.5,64.4,81.1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Science,BSc Physics,Science & Research,89.8,92.0,92.5,85.8
875,10,Matriculation,private,Vellore,70.0,58308,45951,50,False,False,Female,SC,68.0,70.2,73.3,72.9,65.7,55.0,68.6,82.5,69.6,37.8,62.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Commerce,CA Foundation,Business & Finance,,,,
876,12,State Board,government,Salem,67.9,251613,95758,10,False,True,Male,OBC,,,,62.3,,66.8,47.4,77.2,41.3,63.8,81.5,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,Science,BSc Physics,Science & Research,78.0,71.6,64.2,63.5
877,12,CBSE,aided,Kanchipuram,80.6,39573,154114,50,True,True,Other,General,,,,78.9,,78.2,62.0,71.0,52.4,49.7,59.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Commerce,BBA Marketing,Business & Finance,79.1,81.5,71.7,91.9
878,12,ICSE,private,Cuddalore,65.7,71613,268359,75,True,False,Female,General,,,,69.2,,60.2,52.6,80.2,78.1,52.8,93.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Science,BSc Biology,Healthcare & Medicine,65.0,69.8,56.4,68.2
879,12,State Board,private,Cuddalore,90.5,59093,74815,100,True,True,Female,ST,,,,80.8,,61.9,57.2,72.9,49.2,45.7,72.7,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,100.0,100.0,86.7,85.1
880,12,Matriculation,government,Perambalur,72.7,154928,66770,50,False,False,Male,OBC,,,,72.3,,72.0,74.3,52.2,80.9,85.5,37.4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,Arts,BA History,Education & Social Work,79.6,72.6,66.5,72.6
881,10,ICSE,aided,Salem,85.1,452049,158876,100,False,False,Other,OBC,86.8,84.6,82.9,85.9,85.5,59.7,41.1,78.0,63.9,48.3,100.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,Science,BSc Biology,Healthcare & Medicine,,,,
882,10,ICSE,aided,Kanchipuram,48.8,39156,90360,10,False,True,Male,SC,48.3,35.1,58.7,50.6,51.2,56.8,65.2,60.0,58.2,53.3,29.2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,Commerce,BBA Marketing,Business & Finance,,,,
883,10,Matriculation,government,Villupuram,64.4,40475,140627,20,False,True,Female,OBC,64.6,68.0,59.3,61.5,68.5,79.1,48.1,65.2,60.6,49.3,93.7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Science,BSc Agriculture,Agriculture & Environment,,,,
884,10,Matriculation,government,Erode,58.0,138044,122492,20,True,True,Other,OBC,37.8,59.7,58.4,64.0,70.2,76.6,37.0,65.3,52.1,66.1,69.6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,Science,BSc Biology,Healthcare & Medicine,,,,
885,12,Matriculation,government,Coimbatore,85.0,103312,64629,20,True,True,Male,General,,,,78.6,,64.6,50.9,65.9,53.7,65.4,74.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,Science,MBBS/BDS,Healthcare & Medicine,69.6,84.9,94.1,97.6
886,12,State Board,aided,Madurai,90.2,262332,287400,20,False,False,Male,SC,,,,91.0,,54.9,86.6,52.8,73.7,88.6,36.2,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,Arts,BA Social Work,Education & Social Work,90.5,88.3,92.4,88.6
887,12,ICSE,government,Ariyalur,72.6,95525,154542,75,False,False,Male,General,,,,65.1,,82.5,46.0,86.9,58.9,51.3,69.4,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,Science,BSc Agriculture,Agriculture & Environment,88.0,77.1,68.6,64.2
888,10,Matriculation,government,Villupuram,93.6,44917,206195,50,True,False,Male,OBC,95.1,89.7,94.3,94.7,94.1,50.4,58.6,90.9,63.0,60.0,41.6,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Commerce,BCom,Business & Finance,,,,
889,12,Matriculation,private,Salem,64.9,96040,42618,30,True,True,Male,General,,,,59.6,,70.9,59.8,79.2,62.9,61.5,73.4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Science,BSc Biology,Healthcare & Medicine,74.6,71.7,63.0,55.5
890,12,State Board,government,Perambalur,47.4,145359,250872,100,False,False,Male,OBC,,,,36.5,,59.2,50.7,54.7,44.6,60.1,59.6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Science,BSc Chemistry,Science & Research,47.8,55.5,51.1,46.1
891,10,Matriculation,private,Thanjavur,69.9,115426,146089,75,False,True,Female,General,81.2,53.7,69.6,71.8,73.1,47.0,73.5,41.9,45.7,70.7,74.2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,Vocational,Animation Diploma,Arts & Media,,,,
892,12,CBSE,government,Chennai,95.2,89843,109064,50,True,True,Female,General,,,,99.3,,61.5,74.5,84.5,70.1,20.1,42.6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Commerce,Hotel Management,Business & Finance,87.0,96.6,100.0,93.3
893,12,ICSE,government,Namakkal,55.8,140553,239623,10,False,True,Other,OBC,,,,33.8,,57.7,68.1,47.6,91.5,67.6,42.3,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,Arts,BA Psychology,Education & Social Work,77.4,65.8,51.5,50.6
894,12,ICSE,private,Namakkal,24.3,152579,141373,20,False,True,Male,OBC,,,,15.2,,75.9,67.8,91.4,79.8,41.9,46.5,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,Commerce,BBA Marketing,Business & Finance,28.4,21.5,34.1,22.4
895,12,State Board,private,Ariyalur,97.7,180905,115698,75,False,True,Other,OBC,,,,99.7,,60.2,50.2,64.7,45.0,67.5,81.5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Vocational,ITI Fitter,Trades & Skilled Work,100.0,90.4,100.0,98.2
896,12,State Board,government,Coimbatore,67.4,100606,282936,100,False,True,Male,General,,,,62.0,,57.8,49.6,71.3,79.4,53.9,46.4,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Commerce,BBA Marketing,Business & Finance,71.4,61.2,70.3,72.0
897,10,ICSE,government,Coimbatore,66.5,52381,159497,20,False,False,Other,OBC,52.7,60.3,82.9,73.3,63.5,45.5,75.0,55.6,90.1,89.4,35.4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,Arts,BFA,Arts & Media,,,,
898,12,Matriculation,aided,Cuddalore,87.1,67331,203810,100,True,True,Male,General,,,,80.7,,71.1,77.3,61.6,88.6,100.0,53.8,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Arts,BFA,Arts & Media,87.8,96.8,89.5,80.9
899,12,ICSE,government,Tirunelveli,48.5,157189,248564,75,False,False,Other,SC,,,,44.6,,34.2,91.8,60.8,74.1,89.2,51.5,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Arts,BA Psychology,Education & Social Work,37.5,55.6,52.1,52.9
900,10,CBSE,government,Ariyalur,57.8,31146,107425,10,False,True,Male,OBC,75.3,47.0,47.6,63.2,55.7,83.2,45.1,45.5,61.4,64.9,86.3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Vocational,ITI Fitter,Trades & Skilled Work,,,,
901,10,ICSE,aided,Karur,75.0,80414,62779,50,True,False,Other,OBC,67.3,73.9,75.4,79.9,78.5,76.8,77.5,60.7,72.2,48.5,67.4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Commerce,CA Foundation,Business & Finance,,,,
902,12,CBSE,aided,Dindigul,69.7,43710,18185,50,True,True,Male,SC,,,,59.7,,65.0,46.1,78.3,48.2,46.9,89.8,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,76.6,62.0,69.5,80.6
903,10,State Board,private,Erode,88.2,61267,167646,10,False,False,Other,ST,95.7,75.7,91.6,88.0,89.9,56.5,42.6,75.6,46.1,50.5,73.9,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
904,10,Matriculation,government,Coimbatore,94.6,166502,274286,30,False,False,Female,OBC,93.0,94.6,97.5,90.3,97.5,56.5,66.7,71.8,62.5,53.5,71.2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,Vocational,Animation Diploma,Arts & Media,,,,
905,12,Matriculation,aided,Perambalur,60.4,69764,136579,30,True,True,Other,OBC,,,,55.4,,53.7,35.6,70.0,32.8,59.4,80.2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Science,BSc Chemistry,Science & Research,66.9,66.2,61.9,51.5
906,12,ICSE,private,Dharmapuri,60.7,62140,245847,100,False,True,Female,SC,,,,61.2,,81.5,54.6,57.5,42.9,51.2,81.6,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,Science,BTech/BE,Engineering & Technology,62.2,62.3,59.0,58.8
907,10,CBSE,private,Salem,43.4,20173,106010,30,True,True,Other,SC,39.8,57.8,38.5,41.3,39.5,66.5,71.1,68.8,52.6,69.0,82.8,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
908,10,ICSE,government,Thanjavur,56.5,108771,226377,50,False,True,Male,SC,66.6,37.6,66.3,55.9,56.1,62.5,44.8,59.8,52.0,72.6,66.9,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,Vocational,Fashion Design Diploma,Arts & Media,,,,
909,10,CBSE,government,Coimbatore,77.7,100347,75363,20,False,True,Male,General,88.3,67.0,81.4,80.4,71.6,44.3,43.4,51.3,73.8,43.8,72.8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Vocational,Fashion Design Diploma,Arts & Media,,,,
910,12,Matriculation,government,Perambalur,71.4,337933,232415,10,False,False,Female,OBC,,,,66.2,,58.8,33.5,70.3,55.2,36.6,85.1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,Science,BSc Biology,Healthcare & Medicine,84.6,65.4,72.0,68.8
911,12,ICSE,aided,Villupuram,85.2,46807,47985,100,False,True,Male,ST,,,,69.4,,60.5,61.3,68.1,64.0,46.0,54.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,Commerce,BBA Marketing,Business & Finance,80.6,96.5,88.4,91.0
912,10,State Board,government,Coimbatore,79.6,71348,64680,100,False,False,Male,SC,82.2,79.1,84.3,78.2,74.3,53.5,83.2,50.0,91.9,74.2,30.3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Arts,BJournalism,Arts & Media,,,,
913,10,CBSE,private,Kanchipuram,60.4,73094,278271,50,False,True,Male,SC,52.5,62.2,69.0,61.7,56.5,42.2,95.1,54.6,85.8,86.7,55.5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,Arts,BA Psychology,Education & Social Work,,,,
914,10,Matriculation,government,Ariyalur,78.4,211496,79373,20,True,True,Male,SC,72.1,75.0,83.5,77.4,84.1,61.9,72.9,55.2,49.0,69.0,87.9,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,Vocational,Fashion Design Diploma,Arts & Media,,,,
915,10,State Board,government,Namakkal,60.1,55479,289625,100,False,True,Female,ST,46.2,59.6,65.3,57.4,71.9,50.0,76.8,32.2,71.3,72.4,35.9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Arts,BA History,Education & Social Work,,,,
916,10,CBSE,government,Erode,69.1,74848,236699,10,False,False,Female,ST,75.7,61.8,52.7,73.7,81.8,46.4,67.3,48.6,72.5,88.9,47.9,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Arts,BA Economics,Business & Finance,,,,
917,12,CBSE,government,Coimbatore,37.0,97374,101483,100,False,False,Male,ST,,,,39.7,,77.9,61.7,67.3,73.7,54.4,44.9,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,Commerce,BCom,Business & Finance,44.5,23.0,37.6,40.0
918,12,ICSE,government,Chennai,59.4,69514,236592,75,False,False,Female,OBC,,,,64.3,,52.1,73.1,38.7,46.3,80.2,55.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Arts,BA English,Arts & Media,46.5,68.7,64.7,52.6
919,12,State Board,private,Cuddalore,71.4,41892,284210,100,True,True,Male,General,,,,71.1,,68.9,59.3,70.7,36.7,57.7,93.1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,Science,BSc Chemistry,Science & Research,70.0,82.5,66.4,67.0
920,10,State Board,government,Dindigul,69.1,69932,115587,30,False,False,Female,OBC,74.0,58.7,88.1,62.6,62.1,43.9,76.6,34.8,82.8,76.3,35.8,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Arts,BA Political Science,Government & Civil Services,,,,
921,12,ICSE,private,Namakkal,66.6,141337,268573,10,False,True,Male,OBC,,,,58.2,,63.0,49.7,64.6,55.2,64.6,76.3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Vocational,ITI Electrician,Trades & Skilled Work,66.0,72.7,74.1,62.2
922,10,ICSE,private,Erode,52.1,26339,94120,100,True,False,Female,ST,51.0,48.5,53.9,53.3,53.7,50.4,86.2,44.4,63.2,80.2,51.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Arts,BA Social Work,Education & Social Work,,,,
923,12,State Board,government,Coimbatore,77.4,66594,283267,30,False,False,Male,ST,,,,51.5,,57.9,55.5,81.3,77.7,41.6,39.7,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,Commerce,BMS,Business & Finance,88.2,78.8,80.2,88.1
924,10,Matriculation,government,Karur,47.9,34197,60089,50,False,True,Other,OBC,51.8,39.0,53.2,49.4,46.0,80.4,41.8,82.0,47.6,60.7,67.1,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,Science,BCA,Engineering & Technology,,,,
925,10,ICSE,government,Kanchipuram,87.1,155755,212164,30,False,True,Other,General,100.0,85.3,89.6,74.7,85.7,72.3,73.9,71.3,56.3,61.7,53.9,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,Science,BSc Physics,Science & Research,,,,
926,12,CBSE,aided,Kanchipuram,73.0,17702,172237,10,False,False,Male,OBC,,,,64.3,,44.5,83.8,49.6,74.0,74.3,27.2,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,Arts,BFA,Arts & Media,85.9,80.7,69.5,64.8
927,10,CBSE,government,Cuddalore,63.0,38287,47669,100,False,True,Other,SC,68.6,79.6,57.6,51.7,57.7,58.7,43.6,69.3,48.3,52.3,93.4,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
928,12,ICSE,government,Kanchipuram,90.6,80965,263217,50,True,False,Other,OBC,,,,88.5,,56.8,64.6,57.5,75.8,69.1,77.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Vocational,ITI Mechanic,Trades & Skilled Work,88.2,89.8,95.9,90.6
929,12,CBSE,private,Namakkal,76.1,209487,129461,10,True,True,Other,SC,,,,78.9,,58.1,59.5,63.9,57.7,68.9,87.4,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,Vocational,Diploma Engineering,Trades & Skilled Work,69.9,86.0,75.3,70.2
930,10,CBSE,government,Perambalur,75.3,56806,228026,50,False,False,Female,SC,66.7,67.2,87.6,78.2,76.7,66.8,100.0,26.4,78.3,79.9,20.8,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,Arts,BA English,Arts & Media,,,,
931,10,ICSE,government,Karur,39.3,38401,146558,30,False,True,Other,OBC,41.4,41.3,32.1,48.5,33.4,59.1,51.4,85.1,37.2,63.2,73.1,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,,,,
932,10,State Board,government,Coimbatore,51.4,269662,299737,50,False,False,Male,SC,42.7,48.0,53.2,55.6,57.3,59.2,67.4,51.0,47.3,54.8,46.9,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,Commerce,Hotel Management,Business & Finance,,,,
933,10,Matriculation,government,Thanjavur,52.6,18800,47560,75,False,False,Male,SC,60.5,53.6,45.4,46.9,56.5,60.1,70.8,77.5,38.0,69.8,84.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
934,10,State Board,private,Chennai,86.7,10311,87458,20,True,False,Other,General,95.3,76.0,89.9,81.8,90.7,48.2,68.0,65.4,45.2,65.4,45.7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Commerce,BBA Marketing,Business & Finance,,,,
935,10,ICSE,private,Dharmapuri,47.5,85137,99077,100,False,True,Female,OBC,54.1,51.8,47.9,43.0,40.7,55.1,58.9,64.5,78.8,44.0,34.7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Commerce,Hotel Management,Business & Finance,,,,
936,10,Matriculation,aided,Perambalur,65.4,40069,260127,100,True,False,Male,General,58.0,56.7,70.5,68.0,74.0,51.4,62.5,69.9,90.4,37.4,42.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,Commerce,BCom,Business & Finance,,,,
937,10,Matriculation,government,Cuddalore,43.6,26450,179237,100,False,False,Male,General,53.6,38.6,30.7,54.2,41.1,73.0,64.0,59.9,53.9,37.0,35.9,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,Commerce,BBA Marketing,Business & Finance,,,,
938,12,Matriculation,government,Dharmapuri,83.7,105523,67532,50,True,True,Male,General,,,,82.6,,77.2,54.4,64.0,41.6,62.2,75.9,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,Science,BSc Biology,Healthcare & Medicine,83.2,91.5,74.6,86.5
939,10,Matriculation,government,Trichy,83.4,72769,178275,10,False,True,Other,OBC,98.0,81.2,80.6,79.5,77.7,73.9,57.8,69.6,49.0,46.9,72.1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Science,BSc Biology,Healthcare & Medicine,,,,
940,10,CBSE,aided,Kanchipuram,70.7,38129,275435,100,False,True,Other,General,63.8,76.9,73.5,68.9,70.4,45.8,81.8,29.6,93.0,100.0,56.8,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Arts,BA English,Arts & Media,,,,
941,12,Matriculation,government,Madurai,49.2,21499,170406,50,False,False,Other,OBC,,,,62.9,,65.8,67.2,63.9,55.5,31.6,74.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Science,BSc Agriculture,Agriculture & Environment,52.6,50.8,37.2,42.5
942,10,State Board,government,Vellore,81.0,120327,96469,20,False,True,Other,OBC,84.5,73.1,79.5,87.2,80.9,55.0,64.8,71.9,61.6,50.8,56.9,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,Commerce,Hotel Management,Business & Finance,,,,
943,10,CBSE,government,Trichy,80.1,100726,245622,10,False,True,Other,SC,85.8,87.0,75.4,75.7,76.4,80.2,66.0,67.5,60.6,59.1,79.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
944,12,State Board,government,Villupuram,80.6,55307,227270,10,True,True,Female,General,,,,76.0,,73.7,73.5,73.2,71.9,58.5,54.2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Commerce,Hotel Management,Business & Finance,71.9,77.6,94.5,83.0
945,10,CBSE,private,Vellore,71.0,262317,251661,75,False,True,Other,OBC,71.3,75.4,71.8,63.6,73.0,55.4,62.0,79.5,38.0,49.5,83.7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
946,12,State Board,government,Erode,88.3,25436,91040,30,True,True,Other,SC,,,,76.8,,66.2,38.0,83.8,46.3,33.0,81.3,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,Science,BSc Physics,Science & Research,97.0,97.1,92.0,78.5
947,12,CBSE,aided,Dharmapuri,97.0,17669,283526,50,True,False,Male,General,,,,92.7,,73.9,51.4,78.1,42.2,35.2,100.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Science,BSc Chemistry,Science & Research,100.0,100.0,100.0,92.5
948,12,State Board,government,Kanchipuram,60.3,34423,246638,30,False,True,Other,OBC,,,,67.8,,75.9,52.0,78.9,58.6,63.4,71.6,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,64.8,61.7,57.7,49.3
949,10,Matriculation,private,Cuddalore,76.6,57730,213426,100,False,False,Female,General,68.7,72.2,79.5,76.0,86.5,57.5,82.1,55.3,64.9,78.8,39.3,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,Arts,BA English,Arts & Media,,,,
950,10,CBSE,government,Salem,70.2,72742,186433,30,True,True,Other,OBC,71.2,74.5,63.1,69.7,72.3,59.7,54.9,91.3,67.7,54.2,90.1,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,Science,BSc Agriculture,Agriculture & Environment,,,,
951,12,Matriculation,aided,Villupuram,37.5,49366,178911,10,True,False,Other,OBC,,,,32.7,,67.7,57.6,66.6,74.6,52.8,50.1,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,Commerce,CA Foundation,Business & Finance,32.0,39.6,47.4,35.9
952,12,Matriculation,government,Ariyalur,54.4,79352,226343,100,True,True,Female,SC,,,,53.8,,79.1,47.6,46.3,52.1,67.3,64.9,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Vocational,Diploma Engineering,Trades & Skilled Work,56.3,53.5,52.1,56.5
953,12,State Board,government,Madurai,75.1,21999,64641,10,False,True,Female,General,,,,78.0,,57.8,41.2,56.0,43.4,52.9,70.4,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,Vocational,Diploma Engineering,Trades & Skilled Work,86.7,74.8,75.8,60.4
954,10,State Board,government,Erode,68.2,190044,207465,100,False,False,Other,SC,74.8,75.8,63.2,57.8,69.6,69.4,38.9,77.1,42.2,49.3,63.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Science,BSc Math,Science & Research,,,,
955,10,Matriculation,private,Villupuram,58.6,56066,114870,50,False,True,Female,SC,64.3,56.9,56.9,59.7,55.2,58.0,50.4,71.8,82.5,45.5,39.8,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,Commerce,BBA Marketing,Business & Finance,,,,
956,12,State Board,government,Dharmapuri,62.5,146362,76816,100,False,True,Female,General,,,,42.8,,76.1,61.4,73.3,53.3,43.1,82.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Science,BCA,Engineering & Technology,72.1,62.4,59.6,75.8
957,12,State Board,government,Trichy,52.8,78762,200433,10,False,True,Male,General,,,,45.3,,72.0,75.6,75.9,69.0,64.6,51.9,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,Commerce,Hotel Management,Business & Finance,58.8,52.4,44.7,63.0
958,12,ICSE,government,Vellore,41.4,86284,267278,75,False,True,Female,SC,,,,40.9,,67.7,46.7,81.3,47.1,43.6,72.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,34.6,39.9,41.5,50.2
959,12,State Board,government,Thanjavur,69.1,94449,73032,50,False,True,Male,OBC,,,,64.9,,55.4,43.6,63.4,45.6,54.4,90.9,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,Science,BTech/BE,Engineering & Technology,72.0,71.5,60.5,76.5
960,12,Matriculation,government,Dindigul,65.0,85662,15220,50,False,False,Female,OBC,,,,68.8,,63.3,71.6,78.4,70.8,65.3,39.1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,Commerce,BBA Finance,Business & Finance,60.1,71.8,68.4,55.9
961,10,State Board,government,Chennai,31.4,100125,272830,100,False,False,Female,OBC,29.9,35.6,38.6,25.2,27.5,77.9,69.6,91.2,43.3,62.8,51.5,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,Commerce,BBA Marketing,Business & Finance,,,,
